"","id","baseMeanA","baseMeanB","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ZN1","ZN2","ZN3","ZP1","ZP2","ZP3","gene_name"
"295","ENSG00000169184",87.9650208549745,281.263968464093,184.614494659534,1.41460803510214,0.226004111178228,6.25921372725196,3.86923295143423e-10,1.38827192213578e-08,110,105,91,277,268,190,"MN1"
"296","ENSG00000147852",146.340278696471,507.748991945342,327.044635320906,1.48252759260845,0.237195656021929,6.25023079036232,4.09846604360281e-10,1.45937992586698e-08,127,144,224,307,438,601,"VLDLR"
"297","ENSG00000197859",123.65480390292,344.822245098716,234.238524500818,1.29407478148712,0.207181498350411,6.24609239623522,4.20848282304866e-10,1.4928997274743e-08,160,127,139,289,301,314,"ADAMTSL2"
"298","ENSG00000145088",300.594750894503,656.840909264238,478.71783007937,1.03756595602815,0.168194323201898,6.16885240997508,6.87873959923259e-10,2.34713581134613e-08,334,408,310,610,631,481,"EAF2"
"299","ENSG00000235513",52.80568896745,194.193616377965,123.499652672707,1.51483957563667,0.245840320725981,6.16188414969219,7.18844361014611e-10,2.4395293919559e-08,61,67,56,134,163,215,"L3MBTL2-AS1"
"300","ENSG00000244731",84.3236541699316,261.140927822569,172.73229099625,1.38248331723769,0.224381548334639,6.16130572009366,7.2147548333368e-10,2.44404694813631e-08,75,111,106,220,254,214,"C4A"
"301","ENSG00000225177",381.931388676253,846.303819470194,614.117604073224,1.05512910068629,0.171940240098851,6.13660362507162,8.43043806034252e-10,2.83036903522321e-08,407,452,460,514,891,860,"AL590617"
"302","ENSG00000273002",75.5528795733418,256.563868038859,166.0583738061,1.45528304030795,0.237949206397028,6.11593987785675,9.59895126154148e-10,3.1941572153671e-08,105,64,89,179,273,232,"AL355388"
"303","ENSG00000145107",43.7486400232719,228.95107010306,136.349855063166,1.70415480896764,0.279848040842573,6.0895720543075,1.13212902826339e-09,3.74738694724999e-08,53,78,27,129,152,321,"TM4SF19"
"304","ENSG00000224271",182.769649395731,433.006425883064,307.888037639397,1.12502708326544,0.184804037462377,6.08767589016812,1.14561489086415e-09,3.78536125889927e-08,226,199,206,349,400,391,"AL117329"
"305","ENSG00000204103",18.8199339393107,138.412749141287,78.616341540299,1.81410892020302,0.29816902781248,6.08416284384815,1.17101540216698e-09,3.86250185546341e-08,26,32,10,129,68,157,"MAFB"
"306","ENSG00000154319",101.859687740314,304.417556594513,203.138622167414,1.34247739488041,0.223962506111169,5.99420598648793,2.04482051215418e-09,6.50502038054327e-08,115,101,132,265,319,220,"FAM167A"
"307","ENSG00000167995",256.385799870824,601.311136007014,428.848467938919,1.10694295723579,0.184861902122479,5.98794529606428,2.12508507953738e-09,6.72621625932362e-08,274,421,218,478,504,595,"BEST1"
"308","ENSG00000135406",86.1943750928344,289.948027390992,188.071201241913,1.43073724983317,0.240027421128713,5.96072416686903,2.51122549541131e-09,7.8820618596374e-08,121,118,66,165,265,342,"PRPH"
"309","ENSG00000106546",278.056636656758,605.207797591225,441.632217123991,1.02613664398592,0.172764261415869,5.9395191781931,2.85859236099746e-09,8.83953864788048e-08,272,452,262,455,591,556,"AHR"
"310","ENSG00000164061",186.479833938629,416.753567981023,301.616700959826,1.05525969239733,0.178039214243646,5.92711946567687,3.08294695258265e-09,9.47944967423505e-08,208,250,194,349,374,371,"BSN"
"311","ENSG00000137404",251.996307979713,653.141495716709,452.568901848211,1.20564397912425,0.204360996797426,5.89957965569798,3.64428804593946e-09,1.10215778723569e-07,417,283,185,488,739,516,"NRM"
"312","ENSG00000181458",296.833750893857,761.562259564756,529.198005229307,1.19678376880073,0.2031645698437,5.89071101187302,3.84537506253479e-09,1.15675034481147e-07,306,322,389,530,578,891,"TMEM45A"
"313","ENSG00000182393",0,45.8722797333117,22.9361398666559,1.8029743377168,0.306437927708081,5.88365269012766,4.01309517453027e-09,1.20335250998953e-07,0,0,0,56,33,28,"IFNL1"
"314","ENSG00000187266",274.497019702289,707.331193057994,490.914106380142,1.20032581989544,0.204671709263922,5.86463964273457,4.50109153734822e-09,1.33900351255829e-07,208,331,400,526,727,625,"EPOR"
"315","ENSG00000162409",13.0645207897276,86.6373328975443,49.8509268436359,1.71807746375632,0.298292610631821,5.75970507655962,8.42610297585789e-09,2.3786660968334e-07,13,24,10,58,90,83,"PRKAA2"
"316","ENSG00000185100",276.077122043488,618.445280217974,447.261201130731,1.05160771278474,0.185219893541428,5.67761752087137,1.36583687681314e-08,3.70273928588563e-07,296,371,297,343,692,630,"ADSS1"
"317","ENSG00000162692",2.1579898101404,63.6637967490436,32.910893279592,1.75731756782416,0.310380170414324,5.66182293629883,1.49773324294582e-08,4.0284524607474e-07,4,4,0,87,52,23,"VCAM1"
"318","ENSG00000006432",14.1066519783622,114.269033238785,64.1878426085737,1.72766287496986,0.306560573210828,5.63563297417803,1.7441649753036e-08,4.57989465093338e-07,4,28,18,56,116,135,"MAP3K9"
"319","ENSG00000024422",207.636228759134,474.551086338224,341.093657548679,1.06793782100924,0.19049825234956,5.60602424346442,2.07026976642669e-08,5.36870922463286e-07,226,290,212,318,410,526,"EHD2"
"320","ENSG00000140465",36.1134897200454,144.507914626394,90.3107021732195,1.50287059066868,0.268855622897925,5.5898797074416,2.27226969409836e-08,5.85218390667715e-07,27,50,48,118,139,124,"CYP1A1"
"321","ENSG00000198835",228.070605003865,574.972668414467,401.521636709166,1.16456166753822,0.208876073606693,5.57537130715628,2.47002451384044e-08,6.29253806025937e-07,291,259,241,279,664,613,"GJC2"
"322","ENSG00000184371",301.370350991057,684.181763925652,492.776057458355,1.05909603859442,0.190932715546946,5.5469594907323,2.90680054499488e-08,7.284977687477e-07,363,404,290,588,835,401,"CSF1"
"323","ENSG00000182379",121.858752474816,404.061350690969,262.960051582892,1.38360972024121,0.250082408036644,5.53261515315573,3.15491183503669e-08,7.81495354552369e-07,168,82,161,237,370,468,"NXPH4"
"324","ENSG00000162591",28.0870013135624,128.572938238908,78.3299697762349,1.55760252789843,0.281671628981225,5.52985237999334,3.20500378207946e-08,7.90777901665037e-07,48,28,22,82,131,130,"MEGF6"
"325","ENSG00000205683",159.97390357036,359.672656776945,259.823280173652,1.04593169900384,0.189613131580245,5.51613535564229,3.4653540124114e-08,8.47231739757435e-07,175,232,156,314,334,296,"DPF3"
"326","ENSG00000163359",92.3664194111701,298.040495916944,195.203457664057,1.36072742758544,0.247571421050598,5.49630252882596,3.87836938195792e-08,9.386940980828e-07,136,81,100,158,294,346,"COL6A3"
"327","ENSG00000100867",204.059810854612,443.827639991079,323.943725422846,1.01350216133765,0.18454391065735,5.49192957777656,3.97565927604902e-08,9.59516945430008e-07,274,230,205,315,424,437,"DHRS2"
"328","ENSG00000064655",117.480996312835,299.900266952486,208.690631632661,1.16908670787838,0.213758588305123,5.46919175106825,4.52092438620721e-08,1.07599565978534e-06,115,167,129,187,301,312,"EYA2"
"329","ENSG00000108846",48.8757611543836,157.122371286346,102.999066220365,1.35366061032616,0.247793179080349,5.46286469768897,4.68511695023121e-08,1.11078037555229e-06,54,62,54,110,161,147,"ABCC3"
"330","ENSG00000120738",160.629399320348,387.252627191536,273.941013255942,1.11710006995922,0.204597962802251,5.45997650543043,4.76197596045879e-08,1.12758073088899e-06,195,153,201,316,387,320,"EGR1"
"331","ENSG00000112343",31.6268231414121,145.643151665412,88.6349874034122,1.54770898896209,0.28347836598017,5.45970759924007,4.76919382518561e-08,1.12786934726182e-06,50,45,18,78,189,129,"TRIM38"
"332","ENSG00000175084",156.721030512262,361.764508070732,259.242769291497,1.07511177691336,0.196946841025842,5.45889322881952,4.79111755772278e-08,1.1316306683762e-06,182,168,189,256,385,323,"DES"
"333","ENSG00000237686",174.431480975695,423.123946034817,298.777713505256,1.12230037776315,0.20573414384406,5.45510024147386,4.8945226165187e-08,1.1502739964146e-06,206,177,215,292,373,453,"AL109615"
"334","ENSG00000115257",93.315611065135,249.921100625272,171.618355845203,1.20768469301559,0.221442337626141,5.45372084652803,4.93266169496099e-08,1.15778991918803e-06,111,146,75,188,277,201,"PCSK4"
"335","ENSG00000116990",59.2146571396275,202.842320868571,131.028489004099,1.39449460463649,0.255778724503498,5.45195698877377,4.981850708738e-08,1.16787749594742e-06,102,56,48,148,209,182,"MYCL"
"336","ENSG00000090339",166.702543385809,472.258589940867,319.480566663338,1.25369750105283,0.231141768078879,5.42393316220112,5.83016896794859e-08,1.34991387643351e-06,271,175,136,500,424,302,"ICAM1"
"337","ENSG00000259024",25.6595416250928,188.473039429504,107.066290527298,1.66200163362183,0.306634474830594,5.4201395147758,5.9552541961133e-08,1.37380041890952e-06,32,21,34,87,390,57,"TVP23C-CDRT4"
"338","ENSG00000197766",44.9945052870827,174.440446640315,109.717475963699,1.46231642772584,0.270955227676011,5.39689320729538,6.78047179818838e-08,1.54520788215442e-06,48,43,62,89,183,197,"CFD"
"339","ENSG00000143382",41.4048660603408,144.33770365796,92.8712848591504,1.39775627652298,0.259654788149592,5.38313306865619,7.32003816041757e-08,1.65016831479629e-06,58,46,40,99,146,139,"ADAMTSL4"
"340","ENSG00000123095",39.8321369236253,157.137133012163,98.4846349678939,1.46849200191885,0.27330110536128,5.37316524928662,7.73663654250653e-08,1.7378315846555e-06,39,38,58,89,192,144,"BHLHE41"
"341","ENSG00000273259",6.04503306581982,69.6661787708685,37.8556059183441,1.66957010379431,0.311966127757257,5.35176724408174,8.70993856294536e-08,1.93793556120634e-06,11,1,8,69,59,53,"AL049839"
"342","ENSG00000074317",59.8952909158169,177.015245839709,118.455268377763,1.28191485846567,0.239839021622428,5.34489696377997,9.046850115266e-08,2.00341376934177e-06,64,80,65,117,190,166,"SNCB"
"343","ENSG00000142623",27.0822915372401,166.576827142965,96.8295593401025,1.61046512827182,0.302148831458135,5.33003924092609,9.8191547920208e-08,2.15665805192503e-06,45,17,30,47,198,211,"PADI1"
"344","ENSG00000169085",121.417329332903,328.08771869714,224.752524015021,1.20467623229876,0.227254709045557,5.30099568611034,1.15172810647352e-07,2.49465900113004e-06,166,153,107,346,251,249,"VXN"
"345","ENSG00000166833",33.7407528796659,136.0813736624,84.9110632710331,1.46378470080142,0.276292187295608,5.29795907415691,1.17104204151037e-07,2.53066223246397e-06,34,43,40,143,97,110,"NAV2"
"346","ENSG00000228919",10.1237645889549,76.5490281819018,43.3363963854283,1.62888716973138,0.307916168530948,5.29003454902259,1.22293257069249e-07,2.62469808922254e-06,4,20,12,56,76,71,"AC097381"
"347","ENSG00000123094",607.46001955534,1324.35919043054,965.909604992941,1.00742453376176,0.190565818903796,5.28649124778427,1.24684778908595e-07,2.66992998662926e-06,414,988,730,967,1379,1175,"RASSF8"
"348","ENSG00000261114",21.6441948761115,139.668306085203,80.6562504806571,1.60739742152448,0.304092941576863,5.28587547343053,1.25104979820082e-07,2.67110436188375e-06,7,48,23,63,179,139,"AC012181"
"349","ENSG00000281991",6.79813209546747,80.8539216485233,43.8260268719954,1.64680060472649,0.312061274392632,5.27717067082955,1.31193688570756e-07,2.7870876144845e-06,14,11,0,37,100,83,"TMEM265"
"350","ENSG00000153993",1.88910768906099,64.453355958049,33.171231823555,1.61742340848799,0.307130242474675,5.26624599210987,1.39241678765867e-07,2.93484619111779e-06,2,0,4,100,42,19,"SEMA3D"
"351","ENSG00000142619",70.5282111741592,261.49806289765,166.013137035905,1.416751925569,0.269668812999587,5.25367360730428,1.49095004222968e-07,3.12849907856699e-06,96,100,54,92,337,288,"PADI3"
"352","ENSG00000167619",81.6937567728895,237.752141575892,159.722949174391,1.26233065042214,0.240511372438534,5.24852790794642,1.53319416856429e-07,3.20477595328928e-06,109,76,95,189,188,245,"TMEM145"
"353","ENSG00000171855",1.15154682344183,891.884819783356,446.518183303399,1.56635525338251,0.298524765312028,5.2469859636111,1.54607673134318e-07,3.21902421107232e-06,4,0,0,1061,712,515,"IFNB1"
"354","ENSG00000232810",0,40.6660675266826,20.3330337633413,1.54586963073382,0.300180693981794,5.14979697804144,2.60768571634518e-07,5.10167525005263e-06,0,0,0,51,40,14,"TNF"
"355","ENSG00000231721",222.385042564795,496.882731767972,359.633887166384,1.02776613544409,0.200087606073096,5.13658069889959,2.79782239106723e-07,5.43969584017115e-06,258,205,294,401,473,436,"LINC-PINT"
"356","ENSG00000014914",111.419517208251,292.447088979095,201.933303093673,1.17387579593939,0.228618671258984,5.13464534403489,2.82676568133774e-07,5.48462554951815e-06,140,113,130,164,356,271,"MTMR11"
"357","ENSG00000221869",24.1374811584651,118.969271322733,71.5533762405989,1.50596134671498,0.294799709933333,5.10842207767282,3.24860325521095e-07,6.20701115866068e-06,32,28,24,149,86,68,"CEBPD"
"358","ENSG00000095752",49.4183707229943,210.405866828781,129.912118775888,1.4567992235061,0.285647339721765,5.09999226642578,3.39667359501862e-07,6.4440827709329e-06,27,82,64,99,178,284,"IL11"
"359","ENSG00000170909",179.473887654428,393.884421921297,286.679154787862,1.00680573169344,0.199438683840233,5.04819683076116,4.4599952067257e-07,8.21276884247306e-06,193,208,218,242,453,364,"OSCAR"
"360","ENSG00000152952",76.6005906333375,238.864875023738,157.732732828538,1.29017722311405,0.255583162543076,5.04797424946412,4.46519312219815e-07,8.21429509691265e-06,102,99,68,103,275,270,"PLOD2"
"361","ENSG00000206532",16.8795998842851,89.575281901204,53.2274408927446,1.50150579252224,0.300305604842844,4.99992596977339,5.73523308868021e-07,1.02889424904844e-05,28,22,10,50,92,98,NA
"362","ENSG00000183018",101.712142083841,317.986938848895,209.849540466368,1.28483903057109,0.257455016034044,4.99053796023611,6.02113659341821e-07,1.07200179065204e-05,70,178,112,148,335,374,"SPNS2"
"363","ENSG00000082684",40.7326607576423,160.556341261089,100.644501009366,1.40750608977219,0.282252012399334,4.9866999275131,6.14193455354574e-07,1.08835543394169e-05,53,36,50,76,143,210,"SEMA5B"
"364","ENSG00000168477",123.702209543455,276.343107366968,200.022658455211,1.01617549325704,0.204312932609853,4.97362296295499,6.57130588916017e-07,1.15141772620783e-05,140,184,113,196,277,261,"TNXB"
"365","ENSG00000153714",2.89555067575956,46.6116131091373,24.7535818924484,1.53566350615691,0.310197887530509,4.95059305007637,7.39876712500161e-07,1.28087632351604e-05,2,4,4,60,30,28,"LURAP1L"
"366","ENSG00000272333",326.708785463639,719.928824030448,523.318804747043,1.00106159389839,0.202720770149948,4.93813038080865,7.88751040447987e-07,1.35427473164042e-05,437,437,277,780,627,457,"KMT2B"
"367","ENSG00000215154",131.911253260367,340.507695596652,236.20947442851,1.1398302617692,0.231016034806528,4.93398764602546,8.05675379502797e-07,1.37955398998471e-05,144,199,123,378,286,215,"AC141586"
"368","ENSG00000126458",58.2178181409194,163.710066227876,110.963942184398,1.2072817358331,0.245042791766645,4.92682003469334,8.35786680116765e-07,1.42462605375116e-05,79,64,59,131,165,137,"RRAS"
"369","ENSG00000172985",108.165053601618,291.593784374852,199.879418988235,1.1730980975615,0.238124770651198,4.92640095506839,8.37580378366972e-07,1.42639028022441e-05,137,157,89,314,267,176,"SH3RF3"
"370","ENSG00000163694",24.8691379094192,104.00552194658,64.4373299279996,1.41071828485556,0.288142888606972,4.89589832209875,9.7857657200872e-07,1.63394477178827e-05,35,34,19,106,82,81,"RBM47"
"371","ENSG00000166924",101.039058967779,248.21197025813,174.625514612954,1.09723686095134,0.224771085217611,4.88157478035512,1.05241999010463e-06,1.73566212578572e-05,139,129,87,158,244,259,"NYAP1"
"372","ENSG00000184916",130.698759356684,308.923354627374,219.811056992029,1.06480540551115,0.218311551153829,4.87745792599336,1.07461760309242e-06,1.76453148958434e-05,173,161,123,174,321,333,"JAG2"
"373","ENSG00000111879",226.412958023571,499.527512489798,362.970235256685,1.00012840080866,0.205155453729957,4.87497837676355,1.08820374222875e-06,1.78528085145225e-05,303,270,217,490,523,299,"FAM184A"
"374","ENSG00000099822",139.607679012957,317.132651543564,228.37016527826,1.03080536302624,0.211720452563348,4.86870942578309,1.12329436603584e-06,1.83325150831944e-05,166,147,167,199,364,289,"HCN2"
"375","ENSG00000157601",38.40119199056,141.208394396564,89.8047931935621,1.34838328027403,0.278805820126647,4.83628096307864,1.3229089831784e-06,2.10208809289708e-05,57,60,21,133,136,101,"MX1"
"376","ENSG00000164442",811.47438791316,2689.51235727127,1750.49337259221,1.29466864002389,0.270125551241413,4.79284034432876,1.64436482614818e-06,2.55080058551253e-05,555,1186,1076,2284,2178,2562,"CITED2"
"377","ENSG00000207005",398.902458398778,896.308663412766,647.605560905772,1.01280543612772,0.211863317759234,4.78046623096262,1.74889134505274e-06,2.69074518644325e-05,475,456,449,592,578,1173,"RNU1-2"
"378","ENSG00000140961",157.407507673758,376.909107563022,267.15830761839,1.06500011675984,0.223630802975499,4.76231405776654,1.91385519340102e-06,2.91591503169633e-05,171,259,131,311,257,411,"OSGIN1"
"379","ENSG00000203804",26.4151950749393,171.925027469133,99.1701112720363,1.47424330447499,0.309615047663307,4.76153635167684,1.92124681631989e-06,2.92244024220309e-05,30,55,12,85,353,48,"ADAMTSL4-AS1"
"380","ENSG00000173805",24.5174820633549,133.057697475884,78.7875897696196,1.45128367746996,0.305259142212969,4.75426769186636,1.99167002958036e-06,3.01492658825606e-05,11,17,52,120,133,97,"HAP1"
"381","ENSG00000206585",226.926107748215,549.129418918939,388.027763333577,1.07589430269904,0.226678875362785,4.74633686521138,2.07133636675986e-06,3.1204483198279e-05,269,247,266,357,360,720,"RNVU1-7"
"382","ENSG00000167207",18.7377479715756,90.6842258958863,54.7109869337309,1.4261397367225,0.300530550140002,4.74540686814748,2.0808763930721e-06,3.12730272311339e-05,14,18,31,86,76,74,"NOD2"
"383","ENSG00000241322",5.89992922907656,64.6560609115672,35.2779950703219,1.4778828467526,0.311493668892229,4.74450364274954,2.09018218134932e-06,3.13627415734625e-05,7,5,8,95,48,20,"CDRT1"
"384","ENSG00000248503",31.2783094727965,109.134084016526,70.2061967446614,1.30989715616856,0.276583091563309,4.73599867860589,2.17979007278125e-06,3.25255818717146e-05,31,51,29,75,108,107,"AL356235"
"385","ENSG00000215788",82.6087900440948,248.523167093041,165.565978568568,1.23004247805398,0.260047681677807,4.73006515619691,2.24447790177011e-06,3.3305784554996e-05,135,106,52,138,226,298,"TNFRSF25"
"386","ENSG00000126562",102.572015663183,254.551356775614,178.561686219399,1.09003490019956,0.231546060530525,4.70763742515004,2.50604329554558e-06,3.66947975074396e-05,130,148,85,256,202,201,"WNK4"
"387","ENSG00000214076",19.6359508379665,89.4359114439605,54.5359311409635,1.40116097126335,0.297934631149432,4.70291407835898,2.56474369433336e-06,3.73938629549523e-05,21,24,23,88,102,46,"CPSF1P1"
"388","ENSG00000142583",77.0306724510654,186.135442635549,131.583057543307,1.07012643096882,0.227549147384028,4.70283647849841,2.56571901557835e-06,3.73938629549523e-05,90,104,76,148,177,166,"SLC2A5"
"389","ENSG00000163993",14.3016032753706,87.1984155010758,50.7500093882232,1.45166850441571,0.308808415732713,4.70087092986543,2.59054224497995e-06,3.76688165976439e-05,29,8,12,40,106,91,"S100P"
"390","ENSG00000224596",32.0216577267943,136.529007663416,84.2753326951051,1.38443253322731,0.294505801681543,4.70086675821868,2.59059517370106e-06,3.76688165976439e-05,30,29,49,59,125,182,"ZMIZ1-AS1"
"391","ENSG00000204624",5.88926645287301,49.6306665218268,27.7599664873499,1.46262970072234,0.312014249126524,4.68770161881048,2.76290453582616e-06,3.97480930993926e-05,4,11,6,38,39,53,"DISP3"
"392","ENSG00000278233",47.7253597840682,184.312675809633,116.019017796851,1.34509903044459,0.287525542176819,4.67818970189922,2.89418729998686e-06,4.14422051995834e-05,37,56,70,236,113,117,"RNA5-8SN2"
"393","ENSG00000100342",6.63575688431945,50.4673324724813,28.5515446784004,1.44787442605272,0.311679949307031,4.64538841613594,3.39437204115333e-06,4.7540623496766e-05,8,12,4,38,45,50,"APOL1"
"394","ENSG00000117228",32.541709624958,129.055961040314,80.798835332636,1.34455069972611,0.289852723277525,4.63873750959637,3.50543930184672e-06,4.89278131507203e-05,49,55,14,116,103,117,"GBP1"
"395","ENSG00000159860",1.58221639841949,38.9651255214794,20.2736709599494,1.41135154188352,0.304398566286234,4.63652493210624,3.54315475238914e-06,4.9234924242179e-05,2,4,0,28,21,52,"TCAF2P1"
"396","ENSG00000182685",111.899355695513,278.842929024628,195.371142360071,1.0873618623366,0.234542025696559,4.63610672376209,3.55032708970417e-06,4.92981533334771e-05,148,171,80,270,212,240,"BRICD5"
"397","ENSG00000197943",35.7809852464216,118.416526461565,77.0987558539933,1.26334998347242,0.27572876480767,4.58185777009391,4.60863314672888e-06,6.20235589059769e-05,29,49,46,106,114,91,"PLCG2"
"398","ENSG00000107864",60.4842815239403,168.773826128044,114.629053825992,1.16231903374225,0.255040629510696,4.55738772278046,5.17937611080502e-06,6.88666550631154e-05,64,98,53,144,198,107,"CPEB3"
"399","ENSG00000106031",70.5057101072525,207.369230126075,138.937470116664,1.19464528268762,0.262984397610856,4.54264699176322,5.5552234631374e-06,7.30887028204663e-05,70,114,66,92,215,252,"HOXA13"
"400","ENSG00000086730",79.3969474809032,205.947324506821,142.672135993862,1.10911233234811,0.244958384486983,4.52775819317608,5.96127407743437e-06,7.74553655354828e-05,111,122,51,145,220,184,"LAT2"
"401","ENSG00000179776",17.7492808428179,88.908641118592,53.328960980705,1.37707724377292,0.304868130913524,4.51696029902033,6.27336615219471e-06,8.09509657017246e-05,20,32,12,73,46,110,"CDH5"
"402","ENSG00000246130",15.7726708286066,71.594131352736,43.6834010906713,1.35806623150332,0.300774166316306,4.51523562723509,6.32464036573477e-06,8.1556627926049e-05,21,23,12,56,83,52,"AC107959"
"403","ENSG00000112561",35.4930985405612,129.543867311738,82.5184829261493,1.29370582163839,0.286638699628815,4.51336760637586,6.38062862347547e-06,8.21658895547687e-05,28,49,46,139,79,113,"TFEB"
"404","ENSG00000166435",170.300810351424,402.994441700487,286.647626025955,1.03719112347673,0.230426059148799,4.50118848236238,6.75745488467048e-06,8.60751417931503e-05,133,295,176,419,353,274,"XRRA1"
"405","ENSG00000111676",205.70523930397,496.041181113781,350.873210208875,1.05500668812745,0.234542435633307,4.49814842793264,6.85478358699478e-06,8.70789096074924e-05,224,175,296,520,457,313,"ATN1"
"406","ENSG00000074416",24.5229452084297,92.3769054656985,58.4499253370641,1.30148740942159,0.289732615605921,4.49202933780781,7.0547702240088e-06,8.92789377728278e-05,23,32,30,82,69,89,"MGLL"
"407","ENSG00000268812",14.902402112824,69.1068233035104,42.0046127081672,1.35709771572686,0.302533230847011,4.48578065929273,7.26474477166623e-06,9.14070762116693e-05,19,14,18,62,63,56,"AC004264"
"408","ENSG00000270379",6.64224875623425,53.5171150805956,30.0796819184149,1.39729862449117,0.312056591584406,4.47770905077399,7.54483318810838e-06,9.4315431362783e-05,13,5,5,61,38,38,"HEATR9"
"409","ENSG00000100593",38.2714795301858,186.320268005241,112.295873767713,1.36351898845402,0.304992909458213,4.47065799292241,7.79793128904897e-06,9.68354730286722e-05,31,54,48,34,181,292,"ISM2"
"410","ENSG00000123329",36.0585634807555,137.013719536336,86.5361415085458,1.30072587071567,0.29145200416826,4.46291619928177,8.08516794192775e-06,0.00010002425537081,49,22,50,148,106,99,"ARHGAP9"
"411","ENSG00000111674",3364.66374807701,9322.5032855111,6343.58351679405,1.14933642012519,0.257532607122613,4.46287727587827,8.08663731522973e-06,0.00010002425537081,4118,3659,3833,4583,9380,11070,"ENO2"
"412","ENSG00000130720",16.4038415105808,83.3442374735142,49.8740394920475,1.35858429538938,0.306482825148392,4.43282358393684,9.30069654900138e-06,0.00011237943175949,17,34,9,41,78,104,"FIBCD1"
"413","ENSG00000277147",18.8917813741461,80.8895343139651,49.8906578440556,1.32834107888442,0.299755949654777,4.43140855223806,9.36195159765721e-06,0.00011282952050484,24,15,25,71,88,55,"LINC00869"
"414","ENSG00000179388",13.9234222457704,71.0232449780311,42.4733336119008,1.35551901363596,0.306842393644236,4.41763928881223,9.97847655614972e-06,0.00011942229949689,8,24,17,68,54,62,"EGR3"
"415","ENSG00000130635",28.1994123381588,103.577422647979,65.8884174930689,1.27854478342978,0.289855593565298,4.41097157278683,1.02907829093698e-05,0.00012276459992326,39,27,31,74,74,123,"COL5A1"
"416","ENSG00000127528",47.1947918973604,157.039279456126,102.117035676743,1.237866511965,0.281160689498073,4.40270122460871,1.06911351608149e-05,0.00012681642407475,42,56,64,169,87,144,"KLF2"
"417","ENSG00000232536",6.01119480054648,57.4943232614893,31.7527590310179,1.36954730143671,0.311093128573107,4.40237078754655,1.07074360323779e-05,0.00012684971949889,11,10,1,72,31,42,"AL365436"
"418","ENSG00000064205",83.476236699915,563.106421544251,323.291329122083,1.37258190419991,0.311884596127153,4.40092880906604,1.07788487834018e-05,0.00012753501320121,81,136,79,173,495,848,"CCN5"
"419","ENSG00000145040",201.213633088948,995.64267341516,598.428153252054,1.34821162864075,0.306598369647839,4.39732158455151,1.09594906711816e-05,0.00012926561110971,139,227,317,496,901,1262,"UCN2"
"420","ENSG00000184545",8.25424924192475,53.0032509456519,30.6287500937883,1.36605988178063,0.31135437288398,4.38747613893211,1.14673569497693e-05,0.00013458038577566,11,15,4,42,59,40,"DUSP8"
"421","ENSG00000261420",25.052367642011,93.3643234005181,59.2083455212645,1.27599204294423,0.290948089444218,4.38563472054995,1.15648054122241e-05,0.00013538599411906,31,38,20,93,68,80,"AL022069"
"422","ENSG00000253882",9.46709745028488,68.0219614780966,38.7445294641907,1.36109551815572,0.312051796317686,4.3617615223405,1.29019456465306e-05,0.00014899845215013,4,20,10,43,36,98,"AC099548"
"423","ENSG00000205129",209.684603669085,481.185479589481,345.435041629283,1.00429891557099,0.23032024359413,4.36044569899276,1.29797790541929e-05,0.00014952991789085,302,189,229,306,359,601,"C4orf47"
"424","ENSG00000253616",9.57407539117963,60.9494789455007,35.2617771683401,1.35562566563429,0.311520722731136,4.35163880511503,1.35123733984151e-05,0.00015500069082587,16,8,9,57,31,68,"AC107959"
"425","ENSG00000101096",27.7158999131267,114.069335238685,70.8926175759061,1.29882534347038,0.298501687338073,4.3511490841235,1.35425928345747e-05,0.00015515800602244,42,36,20,143,64,81,"NFATC2"
"426","ENSG00000279529",35.2675720078322,109.776122059836,72.521847033834,1.19923328112748,0.276312253411144,4.34013789226732,1.42393333744427e-05,0.00016215245716105,42,36,43,75,103,113,"AC008764"
"427","ENSG00000203722",9.85547022512528,56.1341007204831,32.9947854728042,1.34514979069177,0.310113351388817,4.33760682881801,1.44042527684072e-05,0.00016372235562056,12,15,8,59,52,35,"RAET1G"
"428","ENSG00000111181",12.1217001555733,61.4895239866685,36.8056120711209,1.32857449908526,0.3079131258587,4.31477058790581,1.59768731349292e-05,0.00017890481942215,9,17,16,60,53,47,"SLC6A12"
"429","ENSG00000134531",945.290892467787,3176.49280906536,2060.89185076657,1.22782434855784,0.284781417153314,4.31146231671723,1.62178416351724e-05,0.00018117941121158,629,1641,1070,1763,3468,3309,"EMP1"
"430","ENSG00000178878",4021.54612067233,9749.75036811757,6885.64824439495,1.04111211365268,0.242271540597986,4.29729431316184,1.72895568093992e-05,0.00019087548888638,4330,4135,5283,6054,9112,10754,"APOLD1"
"431","ENSG00000166816",121.445674391729,294.19976132212,207.822717856925,1.04315568753129,0.242890224895647,4.29476191550922,1.74880910601006e-05,0.00019272778430302,121,125,168,147,350,300,"LDHD"
"432","ENSG00000204362",39.662124387436,139.54475577301,89.6034400802231,1.24203111370911,0.289320329139621,4.29292721117335,1.76332826859574e-05,0.00019410032071351,41,52,45,55,122,197,"LINC02783"
"433","ENSG00000166401",24.1726116645244,115.087780307433,69.6301959859788,1.31100600928615,0.306382996763641,4.27897769502373,1.87753674786063e-05,0.00020524164466016,46,33,8,135,103,59,"SERPINB8"
